step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,Manga109,Joouari,rf_1step,1168,816,24.91819440755293,0.7980729937553406,24.442229590636394,0.7870975136756897,0.06442923843860626,0.04483601450920105,0.017323225736618042,0.029763421043753624,4.723362445831299,3.61660099029541,3.707538604736328,0.9985591769218445
6063,Manga109,Joouari,rf_4step,1168,816,24.623025898690734,0.7940738797187805,24.198288914955025,0.78374844789505,0.06713895499706268,0.045415982604026794,0.020749958232045174,0.02937130071222782,4.723362445831299,3.61660099029541,3.707538604736328,0.9985591769218445
6063,Manga109,Jyovolley,feature_bicubic,1168,816,23.86148917438771,0.8330644965171814,23.7864245406441,0.8295444250106812,0.06289073824882507,0.03974076732993126,0.02194516360759735,0.04235587269067764,4.98373556137085,3.7371082305908203,3.8285892009735107,0.9859712719917297
6063,Manga109,Jyovolley,rf_1step,1168,816,30.284072378144728,0.9417247176170349,30.055626116245293,0.936516523361206,0.03731698915362358,0.016855398193001747,0.021043283864855766,0.007919462397694588,4.98373556137085,3.7371082305908203,3.8285892009735107,0.9859712719917297
6063,Manga109,Jyovolley,rf_4step,1168,816,29.827440159888923,0.9399507641792297,29.62745839042153,0.9348263740539551,0.03939186781644821,0.017522592097520828,0.02225816436111927,0.009472837671637535,4.98373556137085,3.7371082305908203,3.8285892009735107,0.9859712719917297
6063,Manga109,KarappoHighschool,feature_bicubic,1168,816,25.153036396845824,0.8204523921012878,24.86686330270986,0.8116068840026855,0.052424490451812744,0.03188232704997063,0.017795410007238388,0.06728760153055191,4.814020156860352,3.7949182987213135,3.8887929916381836,0.997796893119812
6063,Manga109,KarappoHighschool,rf_1step,1168,816,30.69932025335333,0.9263487458229065,29.720468789562307,0.9147826433181763,0.0334085151553154,0.015655256807804108,0.01950855553150177,0.010062518529593945,4.814020156860352,3.7949182987213135,3.8887929916381836,0.997796893119812
6063,Manga109,KarappoHighschool,rf_4step,1168,816,30.25254279514943,0.9245288372039795,29.407389355279903,0.9135625958442688,0.03480039909482002,0.01596894860267639,0.02041073702275753,0.013502940535545349,4.814020156860352,3.7949182987213135,3.8887929916381836,0.997796893119812
6063,Manga109,KimiHaBokuNoTaiyouDa,feature_bicubic,1168,816,19.681461195342255,0.5563938021659851,19.388561714658824,0.534622311592102,0.1249210461974144,0.08224932849407196,0.03364436700940132,0.0923183262348175,4.909627437591553,3.586819887161255,3.6686577796936035,0.9976822733879089
6063,Manga109,KimiHaBokuNoTaiyouDa,rf_1step,1168,816,24.127050012439447,0.7822018265724182,23.421074087356715,0.735820472240448,0.07868333905935287,0.04112258553504944,0.03197971731424332,0.018608354032039642,4.909627437591553,3.586819887161255,3.6686577796936035,0.9976822733879089
