dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,base_psnr_rgb,base_ssim_rgb,base_l1_rgb,base_grad_l1,hf_energy,hf_gain_vs_base_up,hf_error_vs_vae,lf_drift_vs_base
Urban100,img082,rf_1step,1024,1024,30.25319578572993,0.9016890525817871,29.71201394941567,0.890439510345459,30.50510920550041,0.936013400554657,0.019514914602041245,0.04344213753938675,0.024835746735334396,1.181155534106184,0.02288813702762127,0.017811447381973267
Urban100,img083,feature_bicubic,1024,992,17.40502518072159,0.4450525939464569,17.29769129621579,0.44254761934280396,19.489941362565016,0.6472914814949036,0.06875002384185791,0.1730397641658783,0.10456670820713043,1.8844759167391962,0.13479581475257874,0.028927715495228767
Urban100,img083,rf_1step,1024,992,20.82199572559822,0.6942721009254456,20.655611266146288,0.6893972754478455,23.23031921007272,0.860144317150116,0.04244745895266533,0.11896365880966187,0.06555834412574768,1.181476616836329,0.0858839824795723,0.016114940866827965
Urban100,img084,feature_bicubic,1024,1024,23.434798080986955,0.603295087814331,23.145080900034827,0.5946298837661743,24.66965622339353,0.7491342425346375,0.03841934725642204,0.0934227854013443,0.050451360642910004,1.7726058742217243,0.062017977237701416,0.022324658930301666
Urban100,img084,rf_1step,1024,1024,27.32328466971795,0.7864985466003418,26.720974914876333,0.7710996866226196,28.08375362944094,0.8693170547485352,0.025945864617824554,0.06784360110759735,0.030446402728557587,1.069732741353645,0.037625059485435486,0.013661054894328117
Urban100,img085,feature_bicubic,672,1024,22.43585542724317,0.7731984853744507,22.16016318780943,0.7638962268829346,23.459799039680295,0.8435797095298767,0.03179994970560074,0.06977318972349167,0.0413612462580204,1.9514317315920915,0.04894169420003891,0.01746751368045807
Urban100,img085,rf_1step,672,1024,26.526357759054022,0.8804545998573303,25.98641055069329,0.8517340421676636,27.271187464746998,0.9081922769546509,0.02158372849225998,0.049078404903411865,0.023729367181658745,1.1195562096949527,0.028007052838802338,0.014408395625650883
Urban100,img086,feature_bicubic,768,1024,24.7761784088558,0.7520090341567993,24.544613615119076,0.7488648295402527,25.939550839518468,0.8301594853401184,0.026708565652370453,0.058376386761665344,0.03350204601883888,1.844742645603321,0.04040215536952019,0.014569772407412529
Urban100,img086,rf_1step,768,1024,28.598513787527295,0.853784441947937,28.202172158828947,0.8473671078681946,29.34555111437016,0.9067498445510864,0.020052829757332802,0.04339555650949478,0.02131805755198002,1.1738486021256576,0.025597043335437775,0.01216535922139883
Urban100,img087,feature_bicubic,1024,1024,20.470727623972028,0.6826003789901733,20.261578642492175,0.675717294216156,22.371410809523596,0.8071253299713135,0.040410883724689484,0.09038202464580536,0.0550856813788414,1.7554803594360266,0.06821354478597641,0.022224871441721916
Urban100,img087,rf_1step,1024,1024,26.119250330355186,0.8654357194900513,25.66774610432749,0.8528591990470886,28.660763869221967,0.9414085149765015,0.021066829562187195,0.04854264855384827,0.03689540922641754,1.1757895087998098,0.035388462245464325,0.013431362807750702
Urban100,img088,feature_bicubic,672,1024,15.144103736933886,0.277438759803772,15.001365952721457,0.2733634114265442,16.94038929276124,0.4912334382534027,0.0982339084148407,0.24610388278961182,0.1447022706270218,2.002295128681644,0.18519073724746704,0.03951871022582054
Urban100,img088,rf_1step,672,1024,18.021945854501155,0.5300577878952026,17.778221799906323,0.5200833678245544,19.650908947841753,0.7393117547035217,0.0683169737458229,0.18780282139778137,0.08264105767011642,1.1435327620289095,0.12209705263376236,0.024367259815335274
Urban100,img089,feature_bicubic,1024,768,22.049198445047672,0.5011961460113525,21.879955226657973,0.49676287174224854,23.57289469429039,0.6518710255622864,0.045381270349025726,0.11250705271959305,0.06370297074317932,1.8502159325479393,0.08009878545999527,0.020727213472127914
Urban100,img089,rf_1step,1024,768,25.111293813273413,0.7094115018844604,24.865133253430432,0.7032120227813721,26.405676764452842,0.8342745900154114,0.03170356526970863,0.08457420766353607,0.03810754045844078,1.1068114670927107,0.051821090281009674,0.01314177643507719
Urban100,img090,feature_bicubic,672,1024,28.11518754046498,0.8520732522010803,27.835020567780404,0.8496980667114258,29.01326983972837,0.9032742381095886,0.01951323263347149,0.038452841341495514,0.02117248997092247,1.625107029743582,0.0246600154787302,0.01665029302239418
Urban100,img090,rf_1step,672,1024,35.34837645059426,0.9587441682815552,34.41655977080414,0.9519279599189758,35.417719906576345,0.971377968788147,0.011516326107084751,0.020125243812799454,0.015435377135872841,1.1847515301554024,0.01150298397988081,0.010908100754022598
Urban100,img091,feature_bicubic,672,1024,18.323235197662168,0.36751165986061096,18.17061995195839,0.3569655120372772,19.855076442903332,0.5626810193061829,0.07043293118476868,0.18277303874492645,0.09885599464178085,1.8682265274616716,0.12509915232658386,0.03117520920932293
Urban100,img091,rf_1step,672,1024,21.406011918329693,0.5930962562561035,21.079571115095778,0.5731216073036194,22.313218676717472,0.7387474179267883,0.05272803455591202,0.14567264914512634,0.058695659041404724,1.1092578418269445,0.08185137063264847,0.021118156611919403
Urban100,img092,feature_bicubic,688,1024,13.504635466059705,0.3461274802684784,13.414709880321976,0.341979444026947,15.830679953417096,0.5511972308158875,0.10051709413528442,0.28640347719192505,0.15469224750995636,1.8037473917805011,0.21550987660884857,0.03382684290409088
