step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,FLUX179,img_0000005,rf_4step,1024,1024,26.16249774017692,0.7296395301818848,26.027667774208684,0.7299145460128784,0.058624234050512314,0.04378553479909897,0.0134666059166193,0.05383254215121269,4.030289649963379,3.1374573707580566,3.197011947631836,0.9949408769607544
6063,FLUX179,img_0000006,feature_bicubic,1024,1024,28.06260415608342,0.8855041861534119,27.90776794934915,0.8876800537109375,0.036466993391513824,0.019238047301769257,0.01570679247379303,0.05484939366579056,4.181612968444824,2.8656556606292725,2.933568000793457,0.9858044981956482
6063,FLUX179,img_0000006,rf_1step,1024,1024,33.26795649536549,0.9488043785095215,32.677721487585984,0.9431971907615662,0.02055588737130165,0.010467259213328362,0.011910878121852875,0.010194346308708191,4.181612968444824,2.8656556606292725,2.933568000793457,0.9858044981956482
6063,FLUX179,img_0000006,rf_4step,1024,1024,33.02483637189126,0.9481333494186401,32.41821468935972,0.9421824216842651,0.022006239742040634,0.01044339220970869,0.014072242192924023,0.010370368137955666,4.181612968444824,2.8656556606292725,2.933568000793457,0.9858044981956482
6063,FLUX179,img_0000007,feature_bicubic,1024,1024,24.331831068937507,0.7927021980285645,24.15465915215141,0.7919377684593201,0.05357547849416733,0.038626015186309814,0.013192670419812202,0.11740726232528687,3.7584142684936523,2.9443511962890625,2.995187282562256,0.9740002155303955
6063,FLUX179,img_0000007,rf_1step,1024,1024,26.992953485763074,0.8603980541229248,26.696442080894442,0.8582800626754761,0.03858313709497452,0.026514774188399315,0.011338401585817337,0.0491502471268177,3.7584142684936523,2.9443511962890625,2.995187282562256,0.9740002155303955
6063,FLUX179,img_0000007,rf_4step,1024,1024,26.80393726668143,0.8605293035507202,26.538362922075475,0.8587055206298828,0.03959678113460541,0.026808589696884155,0.011990676634013653,0.042908016592264175,3.7584142684936523,2.9443511962890625,2.995187282562256,0.9740002155303955
6063,FLUX179,img_0000008,feature_bicubic,1024,1024,26.394950608444336,0.8095730543136597,26.20428858838943,0.8082035779953003,0.042738597840070724,0.030446475371718407,0.010941377840936184,0.08771994709968567,3.8289599418640137,2.838491678237915,2.9080886840820312,0.9759351015090942
6063,FLUX179,img_0000008,rf_1step,1024,1024,31.275058814261243,0.9048945307731628,30.815670206773845,0.900920569896698,0.026219060644507408,0.017461366951465607,0.012212129309773445,0.031842440366744995,3.8289599418640137,2.838491678237915,2.9080886840820312,0.9759351015090942
6063,FLUX179,img_0000008,rf_4step,1024,1024,31.031720092186276,0.9047932624816895,30.627354331960262,0.9013201594352722,0.027462977916002274,0.01754732057452202,0.013591811060905457,0.03127395361661911,3.8289599418640137,2.838491678237915,2.9080886840820312,0.9759351015090942
6063,FLUX179,img_0000009,feature_bicubic,1024,1024,26.984439375773157,0.8788077235221863,26.896819035331273,0.8800657987594604,0.040575116872787476,0.022233350202441216,0.016880949959158897,0.048356104642152786,3.796877384185791,2.8375351428985596,2.9250597953796387,0.9879457950592041
6063,FLUX179,img_0000009,rf_1step,1024,1024,30.19731345210889,0.9242666959762573,29.76316927873528,0.9150243997573853,0.025045787915587425,0.01540267001837492,0.01210375688970089,0.011140488088130951,3.796877384185791,2.8375351428985596,2.9250597953796387,0.9879457950592041
6063,FLUX179,img_0000009,rf_4step,1024,1024,30.082199859799367,0.9235731959342957,29.651023623954124,0.9144911170005798,0.02626028284430504,0.015417167916893959,0.013697001151740551,0.010723220184445381,3.796877384185791,2.8375351428985596,2.9250597953796387,0.9879457950592041
6063,FLUX179,img_0000010,feature_bicubic,1024,1024,28.645084283614427,0.8925085067749023,28.41967064317524,0.8922807574272156,0.03443407639861107,0.019370703026652336,0.01564670354127884,0.059221766889095306,3.9967401027679443,2.895409107208252,2.9218497276306152,0.997818112373352
6063,FLUX179,img_0000010,rf_1step,1024,1024,32.33873959613111,0.9341744780540466,31.52122800386337,0.930605411529541,0.022791177034378052,0.013656253926455975,0.014185072854161263,0.015828436240553856,3.9967401027679443,2.895409107208252,2.9218497276306152,0.997818112373352
6063,FLUX179,img_0000010,rf_4step,1024,1024,32.09252405576045,0.9336153268814087,31.34380334994736,0.9302306175231934,0.02430311217904091,0.013754008337855339,0.01598142459988594,0.01414257287979126,3.9967401027679443,2.895409107208252,2.9218497276306152,0.997818112373352
6063,FLUX179,img_0000011,feature_bicubic,1024,1024,28.06272066608181,0.883187472820282,27.87002427784019,0.8839960098266602,0.03561471030116081,0.01951378956437111,0.01442030444741249,0.05653337761759758,4.125203609466553,2.8762214183807373,2.943166971206665,0.9843833446502686
6063,FLUX179,img_0000011,rf_1step,1024,1024,32.92757005490786,0.9489750266075134,32.31842393468818,0.9377629160881042,0.020015496760606766,0.010986621491611004,0.011256596073508263,0.013980565592646599,4.125203609466553,2.8762214183807373,2.943166971206665,0.9843833446502686
6063,FLUX179,img_0000011,rf_4step,1024,1024,32.713635608455604,0.9480117559432983,32.072122954586874,0.93575519323349,0.020949140191078186,0.011003687046468258,0.013103125616908073,0.013981528580188751,4.125203609466553,2.8762214183807373,2.943166971206665,0.9843833446502686
6063,FLUX179,img_0000012,feature_bicubic,1024,1024,29.90379214909884,0.919719398021698,29.724737031019373,0.921097457408905,0.033758193254470825,0.014333903789520264,0.017900457605719566,0.043403130024671555,4.283117294311523,2.8675570487976074,2.8886265754699707,0.9968754649162292
6063,FLUX179,img_0000012,rf_1step,1024,1024,35.75705238971552,0.9667325019836426,34.515927227399736,0.9633097648620605,0.01777774468064308,0.00831019226461649,0.01281505636870861,0.005543988198041916,4.283117294311523,2.8675570487976074,2.8886265754699707,0.9968754649162292
6063,FLUX179,img_0000012,rf_4step,1024,1024,35.26023829487332,0.9658535718917847,34.1982972230945,0.9634040594100952,0.020210739225149155,0.008387697860598564,0.014871763996779919,0.0067555662244558334,4.283117294311523,2.8675570487976074,2.8886265754699707,0.9968754649162292
6063,FLUX179,img_0000013,feature_bicubic,1024,1024,28.5701452042413,0.8758577108383179,28.40981122891843,0.8791565299034119,0.03715009614825249,0.018893858417868614,0.017023621127009392,0.041823890060186386,4.439990997314453,3.0773730278015137,3.1355342864990234,0.9910505414009094
6063,FLUX179,img_0000013,rf_1step,1024,1024,32.48297236658453,0.9243711829185486,31.81629021607579,0.8992496728897095,0.02702951803803444,0.011631816625595093,0.0188891738653183,0.008717801421880722,4.439990997314453,3.0773730278015137,3.1355342864990234,0.9910505414009094
6063,FLUX179,img_0000013,rf_4step,1024,1024,32.26334959075835,0.9215461015701294,31.571784792322724,0.8949050903320312,0.028008073568344116,0.011618795804679394,0.02057453617453575,0.009009520523250103,4.439990997314453,3.0773730278015137,3.1355342864990234,0.9910505414009094
6063,FLUX179,img_0000014,feature_bicubic,1024,1024,29.233315855321944,0.8843579292297363,29.04030837524868,0.8856143355369568,0.0331420823931694,0.0184442438185215,0.013716641813516617,0.06835267692804337,4.054143905639648,2.863856315612793,2.913658618927002,0.9754709005355835
6063,FLUX179,img_0000014,rf_1step,1024,1024,33.7180611521512,0.9419928789138794,32.97401372354247,0.9333827495574951,0.021800842136144638,0.011679652146995068,0.01280281227082014,0.01721077784895897,4.054143905639648,2.863856315612793,2.913658618927002,0.9754709005355835
